sample_id,filename,ticker,asset_class,date,split,atr,ret_1d,ret_5d,ret_10d,ret_20d,ret_30d,label_1d,label_5d,label_10d,label_20d,label_30d
AAPL_00436,AAPL_00436.png,AAPL,stocks,2019-09-27,train,0.017556,-0.004878,0.00422,0.045343,0.102318,0.168357,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00437,AAPL_00437.png,AAPL,stocks,2019-09-30,train,0.018725,0.023263,0.036745,0.076472,0.119437,0.175968,HOLD,HOLD,HOLD,HOLD,BUY
AAPL_00438,AAPL_00438.png,AAPL,stocks,2019-10-01,train,0.018758,0.002764,0.013702,0.051769,0.106142,0.160593,HOLD,HOLD,HOLD,HOLD,BUY
AAPL_00439,AAPL_00439.png,AAPL,stocks,2019-10-02,train,0.020211,-0.025387,-0.000846,0.04667,0.079978,0.156913,SELL,SELL,HOLD,HOLD,HOLD
AAPL_00440,AAPL_00440.png,AAPL,stocks,2019-10-03,train,0.021066,0.008459,0.036193,0.068012,0.105242,0.191837,HOLD,HOLD,HOLD,HOLD,BUY
AAPL_00441,AAPL_00441.png,AAPL,stocks,2019-10-04,train,0.022285,0.027646,0.041122,0.063428,0.119141,0.176434,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00442,AAPL_00442.png,AAPL,stocks,2019-10-07,train,0.021716,0.00022,0.039727,0.040573,0.11948,0.160598,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00443,AAPL_00443.png,AAPL,stocks,2019-10-08,train,0.021011,-0.011784,0.038066,0.057547,0.125805,0.165407,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00444,AAPL_00444.png,AAPL,stocks,2019-10-09,train,0.020224,0.011652,0.047516,0.067042,0.136152,0.174154,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00445,AAPL_00445.png,AAPL,stocks,2019-10-10,train,0.01953,0.013388,0.031819,0.06872,0.124927,0.150792,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00446,AAPL_00446.png,AAPL,stocks,2019-10-11,train,0.021301,0.026251,0.022306,0.056975,0.123014,0.13291,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00447,AAPL_00447.png,AAPL,stocks,2019-10-14,train,0.020414,-0.001441,0.000846,0.042965,0.099496,0.105781,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00448,AAPL_00448.png,AAPL,stocks,2019-10-15,train,0.019258,-0.002334,0.019481,0.054373,0.108825,0.124603,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00449,AAPL_00449.png,AAPL,stocks,2019-10-16,train,0.017891,-0.004045,0.019526,0.033308,0.110243,0.119098,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00450,AAPL_00450.png,AAPL,stocks,2019-10-17,train,0.017002,0.003875,0.036901,0.03723,0.123825,0.136487,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00451,AAPL_00451.png,AAPL,stocks,2019-10-18,train,0.0166,0.004791,0.034669,0.055712,0.113006,0.130406,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00452,AAPL_00452.png,AAPL,stocks,2019-10-21,train,0.016969,0.017194,0.042119,0.078907,0.120024,0.113985,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00453,AAPL_00453.png,AAPL,stocks,2019-10-22,train,0.016137,-0.002289,0.034892,0.068258,0.10786,0.0788,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00454,AAPL_00454.png,AAPL,stocks,2019-10-23,train,0.015808,0.01333,0.013782,0.06911,0.107112,0.089877,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00455,AAPL_00455.png,AAPL,stocks,2019-10-24,train,0.01534,0.001644,0.000329,0.056208,0.082072,0.091112,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00456,AAPL_00456.png,AAPL,stocks,2019-10-25,train,0.015402,0.012241,0.021043,0.066039,0.075935,0.1086,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00457,AAPL_00457.png,AAPL,stocks,2019-10-28,train,0.014792,0.009967,0.036788,0.056531,0.062815,0.08226,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00458,AAPL_00458.png,AAPL,stocks,2019-10-29,train,0.016664,-0.0234,0.033366,0.054452,0.07023,0.078121,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00459,AAPL_00459.png,AAPL,stocks,2019-10-30,train,0.016683,-0.000123,0.055328,0.076935,0.085791,0.110013,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00460,AAPL_00460.png,AAPL,stocks,2019-10-31,train,0.020987,0.022358,0.055879,0.086595,0.099257,0.112682,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00461,AAPL_00461.png,AAPL,stocks,2019-11-01,train,0.022032,0.027985,0.044996,0.057293,0.074693,0.103826,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00462,AAPL_00462.png,AAPL,stocks,2019-11-04,train,0.020381,0.006546,0.019744,0.041118,0.035078,0.092813,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00463,AAPL_00463.png,AAPL,stocks,2019-11-05,train,0.018632,-0.001438,0.021086,0.039601,0.010542,0.088231,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00464,AAPL_00464.png,AAPL,stocks,2019-11-06,train,0.017247,0.000428,0.021607,0.038002,0.020768,0.087277,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00465,AAPL_00465.png,AAPL,stocks,2019-11-07,train,0.016965,0.011475,0.030716,0.025865,0.034904,0.087849,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00466,AAPL_00466.png,AAPL,stocks,2019-11-08,train,0.016548,0.002733,0.012298,0.009896,0.042561,0.074301,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00467,AAPL_00467.png,AAPL,stocks,2019-11-11,train,0.016489,0.007888,0.021374,0.006284,0.025729,0.087754,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00468,AAPL_00468.png,AAPL,stocks,2019-11-12,train,0.015241,-0.000916,0.018516,0.015779,0.023669,0.080816,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00469,AAPL_00469.png,AAPL,stocks,2019-11-13,train,0.015098,0.009536,0.016394,0.008855,0.033078,0.101379,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00470,AAPL_00470.png,AAPL,stocks,2019-11-14,train,0.014486,-0.006944,-0.004852,0.012662,0.026087,0.091463,SELL,SELL,HOLD,HOLD,HOLD
AAPL_00471,AAPL_00471.png,AAPL,stocks,2019-11-15,train,0.014149,0.01181,-0.002402,0.0174,0.046532,0.104324,HOLD,SELL,HOLD,HOLD,HOLD
AAPL_00472,AAPL_00472.png,AAPL,stocks,2019-11-18,train,0.013868,0.005029,-0.01509,-0.006039,0.051695,0.099795,HOLD,SELL,SELL,HOLD,HOLD
AAPL_00473,AAPL_00473.png,AAPL,stocks,2019-11-19,train,0.013322,-0.003037,-0.002737,-0.029059,0.04863,0.117325,SELL,SELL,SELL,HOLD,BUY
AAPL_00474,AAPL_00474.png,AAPL,stocks,2019-11-20,train,0.014494,-0.01171,-0.007539,-0.017234,0.049275,0.110593,SELL,SELL,SELL,HOLD,HOLD
AAPL_00475,AAPL_00475.png,AAPL,stocks,2019-11-21,train,0.013996,-0.004494,0.017513,0.00904,0.061984,0.130239,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00476,AAPL_00476.png,AAPL,stocks,2019-11-22,train,0.01332,-0.000878,0.019802,0.032666,0.064405,0.130019,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00477,AAPL_00477.png,AAPL,stocks,2019-11-25,train,0.013918,0.017382,0.009051,0.019445,0.08147,0.146856,HOLD,HOLD,HOLD,HOLD,BUY
AAPL_00478,AAPL_00478.png,AAPL,stocks,2019-11-26,train,0.014395,-0.007839,-0.026322,0.00789,0.065038,0.150492,SELL,SELL,HOLD,HOLD,BUY
AAPL_00479,AAPL_00479.png,AAPL,stocks,2019-11-27,train,0.014337,0.013343,-0.009695,0.024223,0.092524,0.160589,HOLD,SELL,HOLD,HOLD,BUY
AAPL_00480,AAPL_00480.png,AAPL,stocks,2019-11-29,train,0.013471,-0.002205,-0.008474,0.013425,0.078801,0.168386,SELL,SELL,HOLD,HOLD,BUY
AAPL_00481,AAPL_00481.png,AAPL,stocks,2019-12-02,train,0.014069,-0.01163,0.012864,0.029132,0.086924,0.156996,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00482,AAPL_00482.png,AAPL,stocks,2019-12-03,train,0.016166,-0.017991,0.010394,0.057735,0.105834,0.164331,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00483,AAPL_00483.png,AAPL,stocks,2019-12-04,train,0.015994,0.008788,0.034213,0.077689,0.146385,0.19477,HOLD,HOLD,BUY,BUY,BUY
AAPL_00484,AAPL_00484.png,AAPL,stocks,2019-12-05,train,0.015976,0.014564,0.033918,0.066509,0.127827,0.196992,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00485,AAPL_00485.png,AAPL,stocks,2019-12-06,train,0.016567,0.019132,0.021899,0.052945,0.1212,0.175628,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00486,AAPL_00486.png,AAPL,stocks,2019-12-09,train,0.017259,-0.014099,0.016268,0.031739,0.097353,0.160059,SELL,HOLD,HOLD,HOLD,BUY
AAPL_00487,AAPL_00487.png,AAPL,stocks,2019-12-10,train,0.017061,0.005827,0.04734,0.062025,0.127411,0.178963,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00488,AAPL_00488.png,AAPL,stocks,2019-12-11,train,0.016087,0.008493,0.043476,0.057147,0.142602,0.170249,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00489,AAPL_00489.png,AAPL,stocks,2019-12-12,train,0.016522,0.002545,0.032591,0.068301,0.136367,0.13191,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00490,AAPL_00490.png,AAPL,stocks,2019-12-13,train,0.016466,0.013502,0.031046,0.065376,0.154961,0.157261,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00491,AAPL_00491.png,AAPL,stocks,2019-12-16,train,0.017003,0.016973,0.015471,0.057792,0.127864,0.164476,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00492,AAPL_00492.png,AAPL,stocks,2019-12-17,train,0.016151,0.001964,0.014685,0.048099,0.106596,0.146053,HOLD,HOLD,HOLD,HOLD,BUY
AAPL_00493,AAPL_00493.png,AAPL,stocks,2019-12-18,train,0.01532,-0.002392,0.013671,0.068695,0.117081,0.098737,SELL,HOLD,HOLD,BUY,HOLD
AAPL_00494,AAPL_00494.png,AAPL,stocks,2019-12-19,train,0.01434,0.001,0.03571,0.061318,0.130483,0.098379,HOLD,HOLD,HOLD,BUY,HOLD
AAPL_00495,AAPL_00495.png,AAPL,stocks,2019-12-20,train,0.014375,-0.002073,0.03433,0.068255,0.122684,0.12986,SELL,HOLD,BUY,BUY,BUY
AAPL_00496,AAPL_00496.png,AAPL,stocks,2019-12-23,train,0.014754,0.016187,0.042321,0.065614,0.12832,0.140055,HOLD,HOLD,HOLD,BUY,BUY
AAPL_00497,AAPL_00497.png,AAPL,stocks,2019-12-24,train,0.013711,0.00095,0.033415,0.065386,0.116938,0.135497,HOLD,HOLD,BUY,BUY,BUY
AAPL_00498,AAPL_00498.png,AAPL,stocks,2019-12-26,train,0.014562,0.019647,0.055024,0.085454,0.113102,0.120861,HOLD,BUY,BUY,BUY,BUY
AAPL_00499,AAPL_00499.png,AAPL,stocks,2019-12-27,train,0.015311,-0.00038,0.025608,0.068065,0.063608,0.105953,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00500,AAPL_00500.png,AAPL,stocks,2019-12-30,train,0.016706,0.005918,0.033925,0.089585,0.091885,0.100281,HOLD,HOLD,BUY,HOLD,HOLD
AAPL_00501,AAPL_00501.png,AAPL,stocks,2019-12-31,train,0.016381,0.00728,0.023293,0.070071,0.106684,0.117833,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00502,AAPL_00502.png,AAPL,stocks,2020-01-02,train,0.017353,0.02256,0.031971,0.058497,0.097953,0.103407,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00503,AAPL_00503.png,AAPL,stocks,2020-01-03,train,0.01685,-0.009769,0.03043,0.048386,0.030042,0.081094,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00504,AAPL_00504.png,AAPL,stocks,2020-01-06,train,0.017836,0.007937,0.042457,0.069165,0.037061,0.072383,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00505,AAPL_00505.png,AAPL,stocks,2020-01-07,train,0.016979,-0.004714,0.05566,0.054429,0.061605,0.078825,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00506,AAPL_00506.png,AAPL,stocks,2020-01-08,train,0.017968,0.015958,0.046778,0.062706,0.074441,0.073227,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00507,AAPL_00507.png,AAPL,stocks,2020-01-09,train,0.018756,0.021018,0.026526,0.051552,0.070111,0.034374,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00508,AAPL_00508.png,AAPL,stocks,2020-01-10,train,0.018159,0.002258,0.017956,0.027648,0.035407,-0.035311,HOLD,HOLD,HOLD,HOLD,SELL
AAPL_00509,AAPL_00509.png,AAPL,stocks,2020-01-13,train,0.018633,0.021139,0.026708,-0.004457,0.037887,-0.072028,HOLD,HOLD,SELL,HOLD,SELL
AAPL_00510,AAPL_00510.png,AAPL,stocks,2020-01-14,train,0.01842,-0.013596,-0.001231,0.0023,0.010696,-0.077428,SELL,SELL,HOLD,HOLD,SELL
AAPL_00511,AAPL_00511.png,AAPL,stocks,2020-01-15,train,0.018502,-0.004295,0.015928,0.036612,0.047762,-0.131435,SELL,HOLD,HOLD,HOLD,SELL
AAPL_00512,AAPL_00512.png,AAPL,stocks,2020-01-16,train,0.017902,0.012449,0.025026,0.039457,0.04491,-0.127725,HOLD,HOLD,HOLD,HOLD,SELL
AAPL_00513,AAPL_00513.png,AAPL,stocks,2020-01-17,train,0.017097,0.01101,0.009692,-0.018344,0.032708,-0.051156,HOLD,HOLD,SELL,HOLD,SELL
AAPL_00514,AAPL_00514.png,AAPL,stocks,2020-01-21,train,0.016081,-0.0068,-0.031165,-0.032104,0.003217,-0.09444,SELL,SELL,SELL,HOLD,SELL
AAPL_00515,AAPL_00515.png,AAPL,stocks,2020-01-22,train,0.015377,0.003563,0.003532,0.007176,0.024396,-0.0423,HOLD,HOLD,HOLD,HOLD,SELL
AAPL_00516,AAPL_00516.png,AAPL,stocks,2020-01-23,train,0.014968,0.004804,0.020685,0.011735,0.010521,-0.078838,HOLD,HOLD,HOLD,HOLD,SELL
AAPL_00517,AAPL_00517.png,AAPL,stocks,2020-01-24,train,0.015399,-0.002886,0.014431,0.018559,-0.017178,-0.097011,SELL,HOLD,HOLD,SELL,SELL
AAPL_00518,AAPL_00518.png,AAPL,stocks,2020-01-27,train,0.018971,-0.029847,-0.028035,0.00776,-0.062958,-0.17652,AVOID,SELL,HOLD,SELL,AVOID
AAPL_00519,AAPL_00519.png,AAPL,stocks,2020-01-28,train,0.02052,0.027897,-0.000939,0.042344,-0.067571,-0.077127,HOLD,SELL,HOLD,SELL,SELL
AAPL_00520,AAPL_00520.png,AAPL,stocks,2020-01-29,train,0.022048,0.020716,0.003645,0.008396,-0.079728,-0.140372,HOLD,HOLD,HOLD,SELL,SELL
AAPL_00521,AAPL_00521.png,AAPL,stocks,2020-01-30,train,0.021406,-0.00145,-0.00895,0.01115,-0.168047,-0.265066,SELL,SELL,HOLD,AVOID,AVOID
AAPL_00522,AAPL_00522.png,AAPL,stocks,2020-01-31,train,0.024966,-0.045352,0.004129,0.005453,-0.167182,-0.150459,AVOID,HOLD,HOLD,SELL,SELL
AAPL_00523,AAPL_00523.png,AAPL,stocks,2020-02-03,train,0.026492,-0.00275,0.035795,0.051052,-0.032812,-0.242815,SELL,HOLD,HOLD,SELL,AVOID
AAPL_00524,AAPL_00524.png,AAPL,stocks,2020-02-04,train,0.027703,0.032481,0.043283,0.035321,-0.062336,-0.197034,HOLD,HOLD,HOLD,SELL,SELL
AAPL_00525,AAPL_00525.png,AAPL,stocks,2020-02-05,train,0.026481,0.008121,0.004751,0.01722,-0.049476,-0.254299,HOLD,HOLD,HOLD,SELL,AVOID
AAPL_00526,AAPL_00526.png,AAPL,stocks,2020-02-06,train,0.025007,0.011629,0.0201,-0.001214,-0.090572,-0.270112,HOLD,HOLD,SELL,SELL,AVOID
AAPL_00527,AAPL_00527.png,AAPL,stocks,2020-02-07,train,0.02432,-0.013686,0.001325,-0.035737,-0.11557,-0.347331,SELL,HOLD,SELL,SELL,AVOID
AAPL_00528,AAPL_00528.png,AAPL,stocks,2020-02-10,train,0.024285,0.004738,0.015257,-0.070718,-0.18428,-0.355119,HOLD,HOLD,SELL,AVOID,AVOID
AAPL_00529,AAPL_00529.png,AAPL,stocks,2020-02-11,train,0.023199,-0.006051,-0.007962,-0.109915,-0.119472,-0.264251,SELL,SELL,SELL,SELL,AVOID
AAPL_00530,AAPL_00530.png,AAPL,stocks,2020-02-12,train,0.023281,0.02347,0.012468,-0.088124,-0.148768,-0.263723,HOLD,HOLD,SELL,SELL,AVOID
AAPL_00531,AAPL_00531.png,AAPL,stocks,2020-02-13,train,0.021745,-0.007146,-0.021313,-0.179197,-0.276216,-0.235908,SELL,SELL,AVOID,AVOID,AVOID
AAPL_00532,AAPL_00532.png,AAPL,stocks,2020-02-14,train,0.020131,0.000246,-0.037062,-0.172636,-0.155912,-0.271045,HOLD,SELL,AVOID,AVOID,AVOID
AAPL_00533,AAPL_00533.png,AAPL,stocks,2020-02-18,train,0.021689,-0.01848,-0.085974,-0.083864,-0.293866,-0.243153,SELL,AVOID,SELL,AVOID,AVOID
AAPL_00534,AAPL_00534.png,AAPL,stocks,2020-02-19,train,0.021125,0.014379,-0.101953,-0.097658,-0.232355,-0.226716,HOLD,AVOID,SELL,AVOID,AVOID
AAPL_00535,AAPL_00535.png,AAPL,stocks,2020-02-20,train,0.020962,-0.010312,-0.100593,-0.066696,-0.271518,-0.295146,SELL,AVOID,SELL,AVOID,AVOID
AAPL_00536,AAPL_00536.png,AAPL,stocks,2020-02-21,train,0.022309,-0.022895,-0.157883,-0.089359,-0.268898,-0.268286,SELL,AVOID,SELL,AVOID,AVOID
AAPL_00537,AAPL_00537.png,AAPL,stocks,2020-02-24,train,0.02948,-0.048666,-0.135574,-0.079833,-0.311593,-0.259866,AVOID,AVOID,SELL,AVOID,AVOID
AAPL_00538,AAPL_00538.png,AAPL,stocks,2020-02-25,train,0.032883,-0.034459,0.002111,-0.113562,-0.284401,-0.12756,SELL,HOLD,SELL,AVOID,SELL
AAPL_00539,AAPL_00539.png,AAPL,stocks,2020-02-26,train,0.033765,0.015739,0.004295,-0.009557,-0.154336,-0.104751,HOLD,HOLD,SELL,SELL,SELL
AAPL_00540,AAPL_00540.png,AAPL,stocks,2020-02-27,train,0.038234,-0.067603,0.033897,-0.060644,-0.175599,-0.095218,AVOID,HOLD,SELL,SELL,SELL
AAPL_00541,AAPL_00541.png,AAPL,stocks,2020-02-28,train,0.04388,-0.000585,0.068525,-0.097019,-0.056711,-0.020425,SELL,HOLD,SELL,SELL,SELL
AAPL_00542,AAPL_00542.png,AAPL,stocks,2020-03-02,train,0.051726,0.089018,0.055741,0.016724,-0.09841,-0.000402,BUY,HOLD,HOLD,SELL,SELL
AAPL_00543,AAPL_00543.png,AAPL,stocks,2020-03-03,train,0.05295,-0.032274,-0.115673,-0.210003,-0.15929,-0.040151,SELL,SELL,SELL,SELL,SELL
AAPL_00544,AAPL_00544.png,AAPL,stocks,2020-03-04,train,0.052379,0.045341,-0.013852,-0.134698,-0.129058,-0.017046,HOLD,SELL,SELL,SELL,SELL
AAPL_00545,AAPL_00545.png,AAPL,stocks,2020-03-05,train,0.050385,-0.032975,-0.094541,-0.204823,-0.228451,-0.054473,SELL,SELL,SELL,SELL,SELL
AAPL_00546,AAPL_00546.png,AAPL,stocks,2020-03-06,train,0.048988,-0.013369,-0.165544,-0.179539,-0.178927,-0.035159,SELL,AVOID,SELL,SELL,SELL
AAPL_00547,AAPL_00547.png,AAPL,stocks,2020-03-09,train,0.054464,-0.082395,-0.039017,-0.231761,-0.180034,-0.042765,AVOID,SELL,SELL,SELL,SELL
AAPL_00548,AAPL_00548.png,AAPL,stocks,2020-03-10,train,0.057356,0.069546,-0.09433,-0.170839,-0.013998,0.008231,HOLD,SELL,SELL,SELL,HOLD
AAPL_00549,AAPL_00549.png,AAPL,stocks,2020-03-11,train,0.056008,-0.035348,-0.120845,-0.144779,-0.095195,-0.032918,SELL,SELL,SELL,SELL,SELL
AAPL_00550,AAPL_00550.png,AAPL,stocks,2020-03-12,train,0.061819,-0.103978,-0.110282,-0.114955,-0.034574,-0.001453,AVOID,SELL,SELL,SELL,SELL
AAPL_00551,AAPL_00551.png,AAPL,stocks,2020-03-13,train,0.070598,0.113158,-0.013996,0.040308,0.076594,0.130985,BUY,SELL,HOLD,HOLD,HOLD
AAPL_00552,AAPL_00552.png,AAPL,stocks,2020-03-16,train,0.079398,-0.137708,-0.192744,-0.115133,-0.017126,0.018535,AVOID,SELL,SELL,SELL,HOLD
AAPL_00553,AAPL_00553.png,AAPL,stocks,2020-03-17,train,0.079386,0.043031,-0.076509,0.050713,0.169851,0.1399,HOLD,SELL,HOLD,HOLD,HOLD
AAPL_00554,AAPL_00554.png,AAPL,stocks,2020-03-18,train,0.077101,-0.024785,-0.023934,0.005639,0.117651,0.129187,SELL,SELL,HOLD,HOLD,HOLD
AAPL_00555,AAPL_00555.png,AAPL,stocks,2020-03-19,train,0.072351,-0.007692,-0.004673,-0.023628,0.15035,0.174848,SELL,SELL,SELL,HOLD,HOLD
AAPL_00556,AAPL_00556.png,AAPL,stocks,2020-03-20,train,0.075684,-0.06559,0.054304,0.000612,0.14438,0.166309,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00557,AAPL_00557.png,AAPL,stocks,2020-03-23,train,0.075266,-0.021473,0.07761,0.051727,0.188995,0.245949,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00558,AAPL_00558.png,AAPL,stocks,2020-03-24,train,0.079088,0.095606,0.127222,0.156841,0.17907,0.28232,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00559,AAPL_00559.png,AAPL,stocks,2020-03-25,train,0.076077,-0.005524,0.029573,0.049584,0.111861,0.196978,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00560,AAPL_00560.png,AAPL,stocks,2020-03-26,train,0.07308,0.051285,-0.018955,0.080381,0.113502,0.212794,HOLD,SELL,HOLD,HOLD,HOLD
AAPL_00561,AAPL_00561.png,AAPL,stocks,2020-03-27,train,0.069213,-0.042284,-0.053691,0.036286,0.090677,0.185031,SELL,SELL,HOLD,HOLD,HOLD
AAPL_00562,AAPL_00562.png,AAPL,stocks,2020-03-30,train,0.064171,0.028138,-0.025883,0.098007,0.133668,0.242928,HOLD,SELL,HOLD,HOLD,HOLD
AAPL_00563,AAPL_00563.png,AAPL,stocks,2020-03-31,train,0.061104,-0.002043,0.029619,0.119139,0.089187,0.203296,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00564,AAPL_00564.png,AAPL,stocks,2020-04-01,train,0.060906,-0.054052,0.020011,0.112012,0.123547,0.193191,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00565,AAPL_00565.png,AAPL,stocks,2020-04-02,train,0.057351,0.016549,0.099336,0.173978,0.198476,0.253367,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00566,AAPL_00566.png,AAPL,stocks,2020-04-03,train,0.053368,-0.014475,0.089977,0.143768,0.165697,0.230889,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00567,AAPL_00567.png,AAPL,stocks,2020-04-06,train,0.058237,0.08364,0.12389,0.137268,0.194222,0.268652,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00568,AAPL_00568.png,AAPL,stocks,2020-04-07,train,0.056924,-0.01165,0.08952,0.02223,0.125479,0.179217,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00569,AAPL_00569.png,AAPL,stocks,2020-04-08,train,0.053415,0.025273,0.092001,0.062276,0.147394,0.210128,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00570,AAPL_00570.png,AAPL,stocks,2020-04-09,train,0.048984,0.00719,0.074642,0.033121,0.132413,0.177372,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00571,AAPL_00571.png,AAPL,stocks,2020-04-13,train,0.046368,0.019437,0.05379,0.054391,0.148745,0.1766,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00572,AAPL_00572.png,AAPL,stocks,2020-04-14,train,0.047505,0.049269,0.013378,0.035661,0.144921,0.150366,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00573,AAPL_00573.png,AAPL,stocks,2020-04-15,train,0.044153,-0.009169,-0.06729,-0.029952,0.084157,0.105444,SELL,SELL,SELL,HOLD,HOLD
AAPL_00574,AAPL_00574.png,AAPL,stocks,2020-04-16,train,0.041008,0.007914,-0.029724,0.011535,0.081179,0.115053,HOLD,SELL,HOLD,HOLD,HOLD
AAPL_00575,AAPL_00575.png,AAPL,stocks,2020-04-17,train,0.040233,-0.013662,-0.041521,0.024498,0.079389,0.106165,SELL,SELL,HOLD,HOLD,HOLD
AAPL_00576,AAPL_00576.png,AAPL,stocks,2020-04-20,train,0.037674,-0.020975,0.000601,0.021929,0.087121,0.132049,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00577,AAPL_00577.png,AAPL,stocks,2020-04-21,train,0.038342,-0.031398,0.022283,0.056954,0.131384,0.157643,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00578,AAPL_00578.png,AAPL,stocks,2020-04-22,train,0.037964,0.028397,0.037338,0.103249,0.156987,0.194531,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00579,AAPL_00579.png,AAPL,stocks,2020-04-23,train,0.036225,-0.003883,0.041259,0.085117,0.147852,0.157485,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00580,AAPL_00580.png,AAPL,stocks,2020-04-24,train,0.035264,0.028461,0.066019,0.099292,0.144252,0.189451,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00581,AAPL_00581.png,AAPL,stocks,2020-04-27,train,0.032725,0.000707,0.021328,0.094354,0.122209,0.166886,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00582,AAPL_00582.png,AAPL,stocks,2020-04-28,train,0.031954,-0.016343,0.034671,0.10926,0.114705,0.197268,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00583,AAPL_00583.png,AAPL,stocks,2020-04-29,train,0.033001,0.032318,0.065911,0.114109,0.135396,0.239013,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00584,AAPL_00584.png,AAPL,stocks,2020-04-30,train,0.031752,0.020876,0.043858,0.069643,0.103518,0.157494,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00585,AAPL_00585.png,AAPL,stocks,2020-05-01,train,0.033486,-0.01623,0.033273,0.054892,0.081667,0.145214,SELL,HOLD,HOLD,HOLD,HOLD
AAPL_00586,AAPL_00586.png,AAPL,stocks,2020-05-04,train,0.032421,0.01405,0.073026,0.065192,0.11012,0.173736,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00587,AAPL_00587.png,AAPL,stocks,2020-05-05,train,0.031664,0.014897,0.074589,0.07443,0.100689,0.185843,HOLD,HOLD,HOLD,HOLD,HOLD
AAPL_00588,AAPL_00588.png,AAPL,stocks,2020-05-06,train,0.029987,0.010265,0.048198,0.053738,0.091282,0.169553,HOLD,HOLD,HOLD,HOLD,HOLD
