sample_id,filename,ticker,asset_class,date,split,atr,ret_3d,ret_7d,ret_15d,ret_30d,label_3d,label_7d,label_15d,label_30d
MSFT_00622,MSFT_00622.png,MSFT,stocks,2023-06-27,train,0.021376,0.019438,0.037833,0.089845,-0.007791,HOLD,HOLD,BUY,HOLD
MSFT_00623,MSFT_00623.png,MSFT,stocks,2023-06-28,train,0.020188,0.017687,0.00789,0.059497,-0.03758,HOLD,HOLD,BUY,HOLD
MSFT_00624,MSFT_00624.png,MSFT,stocks,2023-06-29,train,0.018882,0.006352,-0.012042,0.032285,-0.039229,HOLD,HOLD,HOLD,HOLD
MSFT_00625,MSFT_00625.png,MSFT,stocks,2023-06-30,train,0.01942,0.00921,-0.00773,0.025693,-0.042807,HOLD,HOLD,HOLD,HOLD
MSFT_00626,MSFT_00626.png,MSFT,stocks,2023-07-03,train,0.018526,0.002141,-0.009856,0.013331,-0.049666,HOLD,HOLD,HOLD,HOLD
MSFT_00627,MSFT_00627.png,MSFT,stocks,2023-07-05,train,0.018786,-0.002281,0.013722,0.037713,-0.0489,HOLD,HOLD,HOLD,HOLD
MSFT_00628,MSFT_00628.png,MSFT,stocks,2023-07-06,train,0.019235,-0.018867,0.02075,-0.001124,-0.051805,HOLD,HOLD,HOLD,HOLD
MSFT_00629,MSFT_00629.png,MSFT,stocks,2023-07-07,train,0.018541,-0.026124,0.012984,-0.031402,-0.072036,SELL,HOLD,HOLD,SELL
MSFT_00630,MSFT_00630.png,MSFT,stocks,2023-07-10,train,0.019877,-5.9e-05,0.063951,0.003404,-0.061361,HOLD,BUY,HOLD,HOLD
MSFT_00631,MSFT_00631.png,MSFT,stocks,2023-07-11,train,0.019581,0.032116,0.06772,0.01225,-0.028329,BUY,BUY,HOLD,HOLD
MSFT_00632,MSFT_00632.png,MSFT,stocks,2023-07-12,train,0.020652,0.03769,0.0424,0.011573,-0.028456,BUY,BUY,HOLD,HOLD
MSFT_00633,MSFT_00633.png,MSFT,stocks,2023-07-13,train,0.020484,0.024982,0.019296,-0.029188,-0.028601,BUY,HOLD,HOLD,HOLD
MSFT_00634,MSFT_00634.png,MSFT,stocks,2023-07-14,train,0.021166,0.047948,0.007125,-0.047819,-0.066396,BUY,HOLD,HOLD,HOLD
MSFT_00635,MSFT_00635.png,MSFT,stocks,2023-07-17,train,0.020193,0.028103,0.01649,-0.051897,-0.064534,BUY,HOLD,HOLD,HOLD
MSFT_00636,MSFT_00636.png,MSFT,stocks,2023-07-18,train,0.026992,0.003292,-0.023293,-0.046232,-0.063726,HOLD,HOLD,HOLD,HOLD
MSFT_00637,MSFT_00637.png,MSFT,stocks,2023-07-19,train,0.027109,-0.044714,-0.083414,-0.097636,-0.088308,SELL,SELL,SELL,HOLD
MSFT_00638,MSFT_00638.png,MSFT,stocks,2023-07-20,train,0.028226,-0.02848,-0.048203,-0.097077,-0.074809,HOLD,HOLD,SELL,HOLD
MSFT_00639,MSFT_00639.png,MSFT,stocks,2023-07-21,train,0.028487,0.011779,-0.032077,-0.071514,-0.054553,HOLD,HOLD,HOLD,HOLD
MSFT_00640,MSFT_00640.png,MSFT,stocks,2023-07-24,train,0.026477,-0.017608,-0.02185,-0.0685,-0.042834,HOLD,HOLD,HOLD,HOLD
MSFT_00641,MSFT_00641.png,MSFT,stocks,2023-07-25,train,0.025582,-0.042591,-0.052375,-0.062996,-0.031955,SELL,SELL,HOLD,HOLD
MSFT_00642,MSFT_00642.png,MSFT,stocks,2023-07-26,train,0.028959,-0.036589,-0.07181,-0.086613,-0.050832,SELL,SELL,SELL,HOLD
MSFT_00643,MSFT_00643.png,MSFT,stocks,2023-07-27,train,0.029946,-0.005492,-0.030023,-0.05068,-0.02143,HOLD,HOLD,HOLD,HOLD
MSFT_00644,MSFT_00644.png,MSFT,stocks,2023-07-28,train,0.029698,0.01685,-0.001846,-0.040634,0.012792,HOLD,HOLD,HOLD,HOLD
MSFT_00645,MSFT_00645.png,MSFT,stocks,2023-07-31,train,0.027713,-0.032652,-0.037089,-0.064765,0.000843,HOLD,HOLD,HOLD,HOLD
MSFT_00646,MSFT_00646.png,MSFT,stocks,2023-08-01,train,0.025939,-0.027953,-0.041607,-0.040579,-0.010316,HOLD,HOLD,HOLD,HOLD
MSFT_00647,MSFT_00647.png,MSFT,stocks,2023-08-02,train,0.026437,-0.02578,-0.040687,-0.040029,0.001282,HOLD,HOLD,HOLD,HOLD
MSFT_00648,MSFT_00648.png,MSFT,stocks,2023-08-03,train,0.024512,0.007938,-0.020016,0.000587,0.035742,HOLD,HOLD,HOLD,HOLD
MSFT_00649,MSFT_00649.png,MSFT,stocks,2023-08-04,train,0.024705,-0.001869,-0.008053,-0.018578,0.012954,HOLD,HOLD,HOLD,HOLD
MSFT_00650,MSFT_00650.png,MSFT,stocks,2023-08-07,train,0.022871,-0.017077,-0.018226,-0.012637,0.006013,HOLD,HOLD,HOLD,HOLD
MSFT_00651,MSFT_00651.png,MSFT,stocks,2023-08-08,train,0.022693,-0.02199,-0.027741,-0.017494,-0.002318,HOLD,HOLD,HOLD,HOLD
MSFT_00652,MSFT_00652.png,MSFT,stocks,2023-08-09,train,0.022146,-0.015578,-0.026413,0.009327,-0.014211,HOLD,HOLD,HOLD,HOLD
MSFT_00653,MSFT_00653.png,MSFT,stocks,2023-08-10,train,0.022123,0.005601,-0.015891,0.022269,-0.0063,HOLD,HOLD,HOLD,HOLD
MSFT_00654,MSFT_00654.png,MSFT,stocks,2023-08-11,train,0.020709,-0.003319,-0.001142,0.016961,-0.016387,HOLD,HOLD,HOLD,HOLD
MSFT_00655,MSFT_00655.png,MSFT,stocks,2023-08-14,train,0.019601,0.000213,0.006622,0.025667,-0.008754,HOLD,HOLD,HOLD,HOLD
MSFT_00656,MSFT_00656.png,MSFT,stocks,2023-08-15,train,0.018711,-0.020229,0.011208,0.031041,-0.0353,HOLD,HOLD,HOLD,HOLD
MSFT_00657,MSFT_00657.png,MSFT,stocks,2023-08-16,train,0.018134,-0.014741,-0.003774,0.03578,-0.026469,HOLD,HOLD,HOLD,HOLD
MSFT_00658,MSFT_00658.png,MSFT,stocks,2023-08-17,train,0.018072,0.004609,0.00802,0.02925,-0.021324,HOLD,HOLD,HOLD,HOLD
MSFT_00659,MSFT_00659.png,MSFT,stocks,2023-08-18,train,0.018536,0.017456,0.021294,0.053426,-0.003572,HOLD,HOLD,BUY,HOLD
MSFT_00660,MSFT_00660.png,MSFT,stocks,2023-08-21,train,0.018715,0.0327,0.037003,0.065608,0.01667,BUY,BUY,BUY,HOLD
MSFT_00661,MSFT_00661.png,MSFT,stocks,2023-08-22,train,0.018133,-0.005951,0.021241,0.030263,-0.02673,HOLD,HOLD,HOLD,HOLD
MSFT_00662,MSFT_00662.png,MSFT,stocks,2023-08-23,train,0.018502,0.001611,0.016303,0.041311,-0.010913,HOLD,HOLD,HOLD,HOLD
MSFT_00663,MSFT_00663.png,MSFT,stocks,2023-08-24,train,0.021344,-0.010143,0.005064,0.035155,-0.023641,HOLD,HOLD,HOLD,HOLD
MSFT_00664,MSFT_00664.png,MSFT,stocks,2023-08-25,train,0.021232,0.026036,0.041566,0.031532,0.022528,BUY,BUY,HOLD,HOLD
MSFT_00665,MSFT_00665.png,MSFT,stocks,2023-08-28,train,0.02023,0.017829,0.030192,0.01865,0.020957,HOLD,HOLD,HOLD,HOLD
MSFT_00666,MSFT_00666.png,MSFT,stocks,2023-08-29,train,0.020457,0.012465,0.019003,0.015176,0.014385,HOLD,HOLD,HOLD,HOLD
MSFT_00667,MSFT_00667.png,MSFT,stocks,2023-08-30,train,0.019094,0.000761,0.017686,-0.023539,0.012137,HOLD,HOLD,HOLD,HOLD
MSFT_00668,MSFT_00668.png,MSFT,stocks,2023-08-31,train,0.018223,0.014373,0.027449,-0.028568,0.007182,HOLD,HOLD,HOLD,HOLD
MSFT_00669,MSFT_00669.png,MSFT,stocks,2023-09-01,train,0.017912,0.0155,0.01216,-0.033348,-9.2e-05,HOLD,HOLD,HOLD,HOLD
MSFT_00670,MSFT_00670.png,MSFT,stocks,2023-09-05,train,0.018035,0.003796,0.022266,-0.03442,0.012037,HOLD,HOLD,HOLD,HOLD
MSFT_00671,MSFT_00671.png,MSFT,stocks,2023-09-06,train,0.017341,0.002156,0.015322,-0.066341,-0.004477,HOLD,HOLD,SELL,HOLD
MSFT_00672,MSFT_00672.png,MSFT,stocks,2023-09-07,train,0.016651,0.015086,-0.008023,-0.06225,-0.008356,HOLD,HOLD,SELL,HOLD
MSFT_00673,MSFT_00673.png,MSFT,stocks,2023-09-08,train,0.017139,0.005622,-0.00258,-0.050574,0.004265,HOLD,HOLD,SELL,HOLD
MSFT_00674,MSFT_00674.png,MSFT,stocks,2023-09-11,train,0.016509,0.005341,-0.016956,-0.056998,-0.022999,HOLD,HOLD,SELL,HOLD
MSFT_00675,MSFT_00675.png,MSFT,stocks,2023-09-12,train,0.016857,0.002247,-0.052144,-0.048938,-0.025838,HOLD,SELL,SELL,HOLD
MSFT_00676,MSFT_00676.png,MSFT,stocks,2023-09-13,train,0.016892,-0.004683,-0.037591,-0.056994,-0.003745,HOLD,SELL,SELL,HOLD
MSFT_00677,MSFT_00677.png,MSFT,stocks,2023-09-14,train,0.016544,-0.02105,-0.058356,-0.052224,0.013625,SELL,SELL,SELL,HOLD
MSFT_00678,MSFT_00678.png,MSFT,stocks,2023-09-15,train,0.017901,-0.030121,-0.064511,-0.058796,-0.032437,SELL,SELL,SELL,HOLD
MSFT_00679,MSFT_00679.png,MSFT,stocks,2023-09-18,train,0.017145,-0.029035,-0.056307,-0.009004,-0.001242,SELL,SELL,HOLD,HOLD
MSFT_00680,MSFT_00680.png,MSFT,stocks,2023-09-19,train,0.016837,-0.029389,-0.050708,0.002307,0.024762,SELL,SELL,HOLD,HOLD
MSFT_00681,MSFT_00681.png,MSFT,stocks,2023-09-20,train,0.018275,-0.03606,-0.046747,-0.000791,0.028378,SELL,SELL,HOLD,HOLD
MSFT_00682,MSFT_00682.png,MSFT,stocks,2023-09-21,train,0.020141,-0.010121,-0.015773,0.035675,0.075917,HOLD,HOLD,HOLD,HOLD
MSFT_00683,MSFT_00683.png,MSFT,stocks,2023-09-22,train,0.019667,-0.023399,0.007079,0.035751,0.086271,HOLD,HOLD,HOLD,BUY
MSFT_00684,MSFT_00684.png,MSFT,stocks,2023-09-25,train,0.018168,-0.013401,-0.011485,0.033257,0.106968,HOLD,HOLD,HOLD,BUY
MSFT_00685,MSFT_00685.png,MSFT,stocks,2023-09-26,train,0.018903,-0.012358,0.004462,0.046457,0.115815,HOLD,HOLD,HOLD,BUY
MSFT_00686,MSFT_00686.png,MSFT,stocks,2023-09-27,train,0.018352,0.011499,0.022867,0.061864,0.144123,HOLD,HOLD,BUY,BUY
MSFT_00687,MSFT_00687.png,MSFT,stocks,2023-09-28,train,0.018475,0.028398,0.045223,0.053894,0.149421,BUY,BUY,BUY,BUY
MSFT_00688,MSFT_00688.png,MSFT,stocks,2023-09-29,train,0.01849,-0.000798,0.050301,0.054839,0.139773,HOLD,BUY,BUY,BUY
MSFT_00689,MSFT_00689.png,MSFT,stocks,2023-10-02,train,0.018858,0.010115,0.039251,0.034,0.15766,HOLD,BUY,HOLD,BUY
MSFT_00690,MSFT_00690.png,MSFT,stocks,2023-10-03,train,0.020732,-0.007611,0.032469,0.0231,0.13056,HOLD,HOLD,HOLD,BUY
MSFT_00691,MSFT_00691.png,MSFT,stocks,2023-10-04,train,0.020797,0.043307,0.055153,0.053249,0.166784,BUY,BUY,HOLD,BUY
MSFT_00692,MSFT_00692.png,MSFT,stocks,2023-10-05,train,0.020148,0.033481,0.027124,0.065849,0.149573,BUY,HOLD,BUY,BUY
MSFT_00693,MSFT_00693.png,MSFT,stocks,2023-10-06,train,0.022843,0.027883,0.040742,0.026359,0.16575,BUY,HOLD,HOLD,BUY
MSFT_00694,MSFT_00694.png,MSFT,stocks,2023-10-09,train,0.022698,0.015644,0.014561,0.007762,0.12437,HOLD,HOLD,HOLD,BUY
MSFT_00695,MSFT_00695.png,MSFT,stocks,2023-10-10,train,0.021058,0.004055,0.000879,0.022455,0.136892,HOLD,HOLD,HOLD,BUY
MSFT_00696,MSFT_00696.png,MSFT,stocks,2023-10-11,train,0.020049,-0.002012,0.008883,0.029169,0.129592,HOLD,HOLD,HOLD,BUY
MSFT_00697,MSFT_00697.png,MSFT,stocks,2023-10-12,train,0.019345,0.000662,-0.017449,0.040242,0.130125,HOLD,HOLD,HOLD,BUY
MSFT_00698,MSFT_00698.png,MSFT,stocks,2023-10-13,train,0.019774,0.002714,-0.005572,0.05052,0.132811,HOLD,HOLD,HOLD,BUY
MSFT_00699,MSFT_00699.png,MSFT,stocks,2023-10-16,train,0.020559,0.007236,0.008507,0.073711,0.146344,HOLD,HOLD,BUY,BUY
MSFT_00700,MSFT_00700.png,MSFT,stocks,2023-10-17,train,0.020242,-0.003976,0.023853,0.069357,0.142218,HOLD,HOLD,BUY,BUY
MSFT_00701,MSFT_00701.png,MSFT,stocks,2023-10-18,train,0.020471,-0.016365,-0.012638,0.08226,0.133852,HOLD,HOLD,BUY,BUY
MSFT_00702,MSFT_00702.png,MSFT,stocks,2023-10-19,train,0.020476,-0.002396,-0.000909,0.095528,0.1399,HOLD,HOLD,BUY,BUY
MSFT_00703,MSFT_00703.png,MSFT,stocks,2023-10-20,train,0.020349,-0.002387,0.017917,0.084934,0.124561,HOLD,HOLD,BUY,BUY
MSFT_00704,MSFT_00704.png,MSFT,stocks,2023-10-23,train,0.02104,0.041964,0.034421,0.12366,0.124253,BUY,HOLD,BUY,BUY
MSFT_00705,MSFT_00705.png,MSFT,stocks,2023-10-24,train,0.019951,-0.004352,0.049611,0.10746,0.125288,HOLD,BUY,BUY,BUY
MSFT_00706,MSFT_00706.png,MSFT,stocks,2023-10-25,train,0.023612,-0.002181,0.052424,0.113535,0.111585,HOLD,BUY,BUY,BUY
MSFT_00707,MSFT_00707.png,MSFT,stocks,2023-10-26,train,0.026214,-0.009912,0.034987,0.083724,0.08718,HOLD,HOLD,BUY,HOLD
MSFT_00708,MSFT_00708.png,MSFT,stocks,2023-10-27,train,0.026309,0.030693,0.08374,0.139391,0.13422,HOLD,BUY,BUY,BUY
MSFT_00709,MSFT_00709.png,MSFT,stocks,2023-10-30,train,0.026698,0.048125,0.089059,0.116609,0.120521,BUY,BUY,BUY,BUY
MSFT_00710,MSFT_00710.png,MSFT,stocks,2023-10-31,train,0.024842,0.032119,0.073951,0.114437,0.106297,BUY,BUY,BUY,BUY
MSFT_00711,MSFT_00711.png,MSFT,stocks,2023-11-01,train,0.025201,0.04253,0.064648,0.100422,0.103901,BUY,BUY,BUY,BUY
MSFT_00712,MSFT_00712.png,MSFT,stocks,2023-11-02,train,0.023405,0.029777,0.06597,0.089884,0.057828,BUY,BUY,BUY,HOLD
MSFT_00713,MSFT_00713.png,MSFT,stocks,2023-11-03,train,0.022987,0.034454,0.051368,0.082291,0.06438,BUY,BUY,BUY,HOLD
MSFT_00714,MSFT_00714.png,MSFT,stocks,2023-11-06,train,0.021714,0.029053,0.048331,0.072633,0.056766,BUY,BUY,BUY,HOLD
MSFT_00715,MSFT_00715.png,MSFT,stocks,2023-11-07,train,0.021036,0.011601,0.03822,0.072861,0.047885,HOLD,HOLD,BUY,HOLD
MSFT_00716,MSFT_00716.png,MSFT,stocks,2023-11-08,train,0.019467,0.025036,0.044494,0.051593,0.02963,BUY,BUY,HOLD,HOLD
MSFT_00717,MSFT_00717.png,MSFT,stocks,2023-11-09,train,0.018497,0.009536,0.020172,0.044372,0.030099,HOLD,HOLD,HOLD,HOLD
MSFT_00718,MSFT_00718.png,MSFT,stocks,2023-11-10,train,0.01951,0.026214,0.04742,0.039627,0.039814,BUY,BUY,HOLD,HOLD
MSFT_00719,MSFT_00719.png,MSFT,stocks,2023-11-13,train,0.018268,0.002028,0.011183,0.000593,0.015436,HOLD,HOLD,HOLD,HOLD
MSFT_00720,MSFT_00720.png,MSFT,stocks,2023-11-14,train,0.017749,0.027579,0.032035,0.017829,0.021981,BUY,HOLD,HOLD,HOLD
MSFT_00721,MSFT_00721.png,MSFT,stocks,2023-11-15,train,0.017554,0.000893,0.02118,-0.00195,0.015468,HOLD,HOLD,HOLD,HOLD
MSFT_00722,MSFT_00722.png,MSFT,stocks,2023-11-16,train,0.017623,0.020801,0.023896,0.003456,0.017085,HOLD,HOLD,HOLD,HOLD
MSFT_00723,MSFT_00723.png,MSFT,stocks,2023-11-17,train,0.018524,-0.008275,0.01721,-0.005171,-0.01419,HOLD,HOLD,HOLD,HOLD
MSFT_00724,MSFT_00724.png,MSFT,stocks,2023-11-20,train,0.019306,0.0214,0.024043,0.003913,0.002026,HOLD,HOLD,HOLD,HOLD
MSFT_00725,MSFT_00725.png,MSFT,stocks,2023-11-21,train,0.018964,-2.7e-05,0.003887,-0.00814,-0.025492,HOLD,HOLD,HOLD,HOLD
MSFT_00726,MSFT_00726.png,MSFT,stocks,2023-11-22,train,0.018837,0.01474,0.003852,0.003479,-0.014363,HOLD,HOLD,HOLD,HOLD
MSFT_00727,MSFT_00727.png,MSFT,stocks,2023-11-24,train,0.017324,0.012754,-0.023321,-0.032055,-0.008398,HOLD,HOLD,HOLD,HOLD
MSFT_00728,MSFT_00728.png,MSFT,stocks,2023-11-27,train,0.016583,0.003755,-0.013094,-0.017911,-0.004354,HOLD,HOLD,HOLD,HOLD
MSFT_00729,MSFT_00729.png,MSFT,stocks,2023-11-28,train,0.016076,0.000792,-0.026252,-0.015867,0.010928,HOLD,HOLD,HOLD,HOLD
MSFT_00730,MSFT_00730.png,MSFT,stocks,2023-11-29,train,0.016323,-0.021633,-0.031184,-0.024976,0.00503,SELL,SELL,HOLD,HOLD
MSFT_00731,MSFT_00731.png,MSFT,stocks,2023-11-30,train,0.015772,-0.025964,-0.01227,-0.021963,0.025075,SELL,HOLD,HOLD,HOLD
MSFT_00732,MSFT_00732.png,MSFT,stocks,2023-12-01,train,0.016344,-0.017008,-0.020288,-0.014273,0.02954,HOLD,HOLD,HOLD,HOLD
MSFT_00733,MSFT_00733.png,MSFT,stocks,2023-12-04,train,0.018298,-0.015364,-0.000347,0.000187,0.039168,HOLD,HOLD,HOLD,HOLD
MSFT_00734,MSFT_00734.png,MSFT,stocks,2023-12-05,train,0.018553,0.004891,0.014069,0.014843,0.064845,HOLD,HOLD,HOLD,HOLD
MSFT_00735,MSFT_00735.png,MSFT,stocks,2023-12-06,train,0.01828,0.00458,-0.017849,0.004152,0.067843,HOLD,HOLD,HOLD,HOLD
MSFT_00736,MSFT_00736.png,MSFT,stocks,2023-12-07,train,0.017698,0.006756,0.00522,0.017418,0.072447,HOLD,HOLD,HOLD,BUY
MSFT_00737,MSFT_00737.png,MSFT,stocks,2023-12-08,train,0.017577,0.009204,0.004573,0.013628,0.072644,HOLD,HOLD,HOLD,BUY
MSFT_00738,MSFT_00738.png,MSFT,stocks,2023-12-11,train,0.01813,0.000374,-0.002595,-0.009019,0.072974,HOLD,HOLD,HOLD,BUY
MSFT_00739,MSFT_00739.png,MSFT,stocks,2023-12-12,train,0.017135,-0.014568,-0.001833,-0.001887,0.086556,HOLD,HOLD,HOLD,BUY
MSFT_00740,MSFT_00740.png,MSFT,stocks,2023-12-13,train,0.017297,-0.009797,-0.002246,-0.017352,0.07597,HOLD,HOLD,HOLD,BUY
MSFT_00741,MSFT_00741.png,MSFT,stocks,2023-12-14,train,0.018638,-0.004605,0.000561,-0.017841,0.090229,HOLD,HOLD,HOLD,BUY
MSFT_00742,MSFT_00742.png,MSFT,stocks,2023-12-15,train,0.01851,0.019833,0.023577,0.023657,0.11027,HOLD,HOLD,HOLD,BUY
MSFT_00743,MSFT_00743.png,MSFT,stocks,2023-12-18,train,0.017596,-0.000297,0.008969,0.013556,0.069922,HOLD,HOLD,HOLD,BUY
MSFT_00744,MSFT_00744.png,MSFT,stocks,2023-12-19,train,0.016473,0.002385,0.007033,0.026795,0.08023,HOLD,HOLD,HOLD,BUY
MSFT_00745,MSFT_00745.png,MSFT,stocks,2023-12-20,train,0.016242,0.00353,0.00742,0.030007,0.096853,HOLD,HOLD,HOLD,BUY
MSFT_00746,MSFT_00746.png,MSFT,stocks,2023-12-21,train,0.015648,0.010842,0.000674,0.047038,0.090313,HOLD,HOLD,BUY,BUY
MSFT_00747,MSFT_00747.png,MSFT,stocks,2023-12-22,train,0.014443,0.001418,-0.007902,0.043814,0.082071,HOLD,HOLD,BUY,BUY
MSFT_00748,MSFT_00748.png,MSFT,stocks,2023-12-26,train,0.013742,0.001867,-0.017886,0.038981,0.100181,HOLD,HOLD,BUY,BUY
MSFT_00749,MSFT_00749.png,MSFT,stocks,2023-12-27,train,0.012711,0.003676,-0.018615,0.050002,0.100113,HOLD,HOLD,BUY,BUY
MSFT_00750,MSFT_00750.png,MSFT,stocks,2023-12-28,train,0.011868,-0.008592,0.001656,0.063691,0.11712,HOLD,HOLD,BUY,BUY
MSFT_00751,MSFT_00751.png,MSFT,stocks,2023-12-29,train,0.011593,-0.012549,0.001358,0.055029,0.101233,HOLD,HOLD,BUY,BUY
MSFT_00752,MSFT_00752.png,MSFT,stocks,2024-01-02,train,0.013334,-0.021776,0.017739,0.059015,0.077446,SELL,HOLD,BUY,BUY
MSFT_00753,MSFT_00753.png,MSFT,stocks,2024-01-03,train,0.013264,-0.008448,0.03643,0.081993,0.100908,HOLD,BUY,BUY,BUY
MSFT_00754,MSFT_00754.png,MSFT,stocks,2024-01-04,train,0.013629,0.010976,0.047092,0.088443,0.094456,HOLD,BUY,BUY,BUY
MSFT_00755,MSFT_00755.png,MSFT,stocks,2024-01-05,train,0.013826,0.021111,0.058919,0.093322,0.095491,BUY,BUY,BUY,BUY
MSFT_00756,MSFT_00756.png,MSFT,stocks,2024-01-08,train,0.014684,0.040031,0.057383,0.108071,0.092859,BUY,BUY,BUY,BUY
MSFT_00757,MSFT_00757.png,MSFT,stocks,2024-01-09,train,0.014434,0.026183,0.049922,0.086613,0.072648,BUY,BUY,BUY,BUY
MSFT_00758,MSFT_00758.png,MSFT,stocks,2024-01-10,train,0.015483,0.033185,0.059103,0.056366,0.09299,BUY,BUY,BUY,BUY
MSFT_00759,MSFT_00759.png,MSFT,stocks,2024-01-11,train,0.017006,0.019405,0.035267,0.053436,0.071399,HOLD,BUY,BUY,BUY
MSFT_00760,MSFT_00760.png,MSFT,stocks,2024-01-12,train,0.016143,0.012505,0.036429,0.066847,0.059705,HOLD,BUY,BUY,HOLD
MSFT_00761,MSFT_00761.png,MSFT,stocks,2024-01-16,train,0.016191,0.013805,0.035628,0.043275,0.049624,HOLD,BUY,HOLD,HOLD
MSFT_00762,MSFT_00762.png,MSFT,stocks,2024-01-17,train,0.015897,0.021295,0.036727,0.038258,0.045589,BUY,BUY,HOLD,HOLD
MSFT_00763,MSFT_00763.png,MSFT,stocks,2024-01-18,train,0.015325,0.017914,0.036455,0.0612,0.062057,HOLD,BUY,BUY,BUY
MSFT_00764,MSFT_00764.png,MSFT,stocks,2024-01-19,train,0.015032,0.01269,0.039453,0.050111,0.055309,HOLD,BUY,BUY,HOLD
MSFT_00765,MSFT_00765.png,MSFT,stocks,2024-01-22,train,0.015379,0.00971,0.024578,0.053429,0.041799,HOLD,HOLD,BUY,HOLD
MSFT_00766,MSFT_00766.png,MSFT,stocks,2024-01-23,train,0.015161,0.020865,0.002695,0.046204,0.017214,BUY,HOLD,BUY,HOLD
MSFT_00767,MSFT_00767.png,MSFT,stocks,2024-01-24,train,0.015389,0.012531,0.012159,0.01843,0.009813,HOLD,HOLD,HOLD,HOLD
MSFT_00768,MSFT_00768.png,MSFT,stocks,2024-01-25,train,0.014821,0.01763,0.021284,0.018916,0.018061,HOLD,HOLD,HOLD,HOLD
MSFT_00769,MSFT_00769.png,MSFT,stocks,2024-01-26,train,0.014076,0.009146,0.001925,0.006013,0.005176,HOLD,HOLD,HOLD,HOLD
MSFT_00770,MSFT_00770.png,MSFT,stocks,2024-01-29,train,0.014197,-0.015845,0.003855,0.002169,0.003307,HOLD,HOLD,HOLD,HOLD
MSFT_00771,MSFT_00771.png,MSFT,stocks,2024-01-30,train,0.014452,-0.014604,0.010513,-0.015211,0.015327,HOLD,HOLD,HOLD,HOLD
MSFT_00772,MSFT_00772.png,MSFT,stocks,2024-01-31,train,0.018434,0.006416,0.013419,-0.013965,0.017655,HOLD,HOLD,HOLD,HOLD
MSFT_00773,MSFT_00773.png,MSFT,stocks,2024-02-01,train,0.019471,0.020094,0.056167,0.036625,0.069058,HOLD,BUY,HOLD,HOLD
MSFT_00774,MSFT_00774.png,MSFT,stocks,2024-02-02,train,0.019876,0.004226,0.028035,0.017963,0.032672,HOLD,HOLD,HOLD,HOLD
MSFT_00775,MSFT_00775.png,MSFT,stocks,2024-02-05,train,0.019571,0.006858,-0.011987,-0.007142,0.016572,HOLD,HOLD,HOLD,HOLD
MSFT_00776,MSFT_00776.png,MSFT,stocks,2024-02-06,train,0.018624,0.020641,0.011269,0.006349,0.039963,HOLD,HOLD,HOLD,HOLD
MSFT_00777,MSFT_00777.png,MSFT,stocks,2024-02-07,train,0.019038,0.036467,0.004483,0.007332,0.049381,BUY,HOLD,HOLD,HOLD
MSFT_00778,MSFT_00778.png,MSFT,stocks,2024-02-08,train,0.017475,0.002918,-0.022576,0.000857,0.03818,HOLD,HOLD,HOLD,HOLD
MSFT_00779,MSFT_00779.png,MSFT,stocks,2024-02-09,train,0.017306,-0.01899,-0.025869,0.005199,0.036567,HOLD,HOLD,HOLD,HOLD
MSFT_00780,MSFT_00780.png,MSFT,stocks,2024-02-12,train,0.016897,-0.024803,-0.042816,-0.01163,0.007325,SELL,SELL,HOLD,HOLD
MSFT_00781,MSFT_00781.png,MSFT,stocks,2024-02-13,train,0.018456,-0.019326,-0.006884,-0.02899,0.017118,HOLD,HOLD,HOLD,HOLD
MSFT_00782,MSFT_00782.png,MSFT,stocks,2024-02-14,train,0.017727,-0.00373,0.011692,-0.008618,0.03836,HOLD,HOLD,HOLD,HOLD
MSFT_00783,MSFT_00783.png,MSFT,stocks,2024-02-15,train,0.017057,-0.016497,-0.004773,-0.000855,0.027055,HOLD,HOLD,HOLD,HOLD
MSFT_00784,MSFT_00784.png,MSFT,stocks,2024-02-16,train,0.016373,-0.010832,0.00226,-0.000837,0.043345,HOLD,HOLD,HOLD,HOLD
MSFT_00785,MSFT_00785.png,MSFT,stocks,2024-02-20,train,0.016328,0.01861,0.009017,0.001138,0.042114,HOLD,HOLD,HOLD,HOLD
MSFT_00786,MSFT_00786.png,MSFT,stocks,2024-02-21,train,0.015995,0.018571,0.026581,0.030538,0.04291,HOLD,HOLD,HOLD,HOLD
MSFT_00787,MSFT_00787.png,MSFT,stocks,2024-02-22,train,0.017393,0.01324,0.032583,0.03162,0.038295,HOLD,BUY,HOLD,HOLD
MSFT_00788,MSFT_00788.png,MSFT,stocks,2024-02-23,train,0.017306,-0.010182,0.007912,0.032433,0.033138,HOLD,HOLD,HOLD,HOLD
MSFT_00789,MSFT_00789.png,MSFT,stocks,2024-02-26,train,0.016558,-0.006405,-0.018918,0.014708,0.034138,HOLD,HOLD,HOLD,HOLD
MSFT_00790,MSFT_00790.png,MSFT,stocks,2024-02-27,train,0.015813,0.014857,-0.013463,0.023714,0.044957,HOLD,HOLD,HOLD,HOLD
MSFT_00791,MSFT_00791.png,MSFT,stocks,2024-02-28,train,0.015007,0.019491,0.004066,0.033614,0.037995,BUY,HOLD,HOLD,HOLD
MSFT_00792,MSFT_00792.png,MSFT,stocks,2024-02-29,train,0.015714,0.017505,-0.003686,0.04205,0.048379,HOLD,HOLD,HOLD,HOLD
